,date,headline,sponsored
3041,"May 20, 2015","Jumia, Worldreader And Samsung Partner to Give 15,000 Free e-books on Samsung Smartphones",False
3042,"May 20, 2015","MEST Announces Kenya Recruitments, Goes Pan-African",False
3043,"May 20, 2015","SMEs are key drivers of Nigerian Economic Growth – Deepankar Rustagi, VConnect CEO",False
3044,"May 19, 2015","Tuesday Roundup: BitPesa Expands to Tanzania, The President’s Twitter",False
3045,"May 19, 2015",Entrepreneurs can cop up to $500K in Funding at the African Entrepreneurship Award. Apply,False
3046,"May 19, 2015",LeadPath is Accepting Applications for its Second Cohort,False
3047,"May 19, 2015",This $100 dumbphone’s battery lasts forever,False
3048,"May 19, 2015",Innjoo will launch another budget flagship phone in Nigeria this week,False
3049,"May 19, 2015",Telkom Extends LTE-Advanced Coverage to 22 Suburbs in South Africa,False
3050,"May 19, 2015",BitPesa Extends its Bitcoin Remittance Services To Tanzania,False
3051,"May 18, 2015",Monday News Roundup: GTBank USSD Transfer Is a Great Idea,False
3052,"May 18, 2015",Kaymu and Jumia Launch AIG-Express Across Africa,False
3053,"May 18, 2015",Lagos Blogger creates Interactive Google Map of 101 Things to do in Lekki,False
3054,"May 18, 2015","Zimbabwe Based Telco, Africom is Offering Subscribers 6GB of Data for $6 on its Wifi-network",False
3055,"May 18, 2015",2015 Lagos StartupWeek is 69 Days Away,False
3056,"May 18, 2015","Orbi is like Twitter, but for Voicenotes",False
3057,"May 18, 2015","Swiss Accelerator Programme, FinTech Fusion Is Accepting Entries From Everywhere in the World",False
3058,"May 18, 2015","The Innovation Hub Will Offer Funds, Incubation Services at the Gauteng Accelerator Programme",False
3059,"May 18, 2015",SAP Africa Announces its Plans to Launch SAP Smart Academy in Nigeria,False
3060,"May 18, 2015","Online Business Management Platform, Magnetic has Partnered with Titan Digital for Global Distribution",False
3061,"May 18, 2015",GTBank Introduces USSD Funds Transfer in Nigeria,False
3062,"May 18, 2015",The South African Civil Aviation Authority Issues New Regulations For Use of Drones,False
3063,"May 15, 2015","Facebook’s Startups’ Mentorship Program, FbStart, Begins its 2015 World Tour",False
3064,"May 15, 2015",Unified payments launches NFC payments in concert with five Nigerian Banks,False
3065,"May 15, 2015","Kenya-based FinTech Startup, Weza Tele Joins AFB",False
3066,"May 15, 2015","Mobile 3D Printer, TeeBot, Hits Kickstarter Funding Target In 3 Days",False
3067,"May 14, 2015",MultiChoice Kenya Reduces DStv HD Decoder Rate by 48%,False
3068,"May 14, 2015","Covenant University Launches New Mobile Learning Platform, Edusocial.",False
3069,"May 14, 2015","Rocket Internet’s Online Classifieds Site, Vendito Opens in Senegal, Uganda and Tanzania",False
3070,"May 14, 2015",PriceCrunch Lets You Track Price Changes on Your Favourite Online Stores,False
3071,"May 14, 2015",Ask Adii Pienaar Anything: An Interactive Chat On Radar,False
3072,"May 14, 2015",eLearning Africa Organises Hackathon for EdTech Entrepreneurs,False
3073,"May 13, 2015","Saas Company, EMC Partners with Technology Distributions (TD)",False
3074,"May 13, 2015",VMK Plans to Establish a New Phone Factory in the Democratic Republic of Congo,False
3075,"May 13, 2015",Facebook Introduces Instant Articles,False
3076,"May 13, 2015",Terragon Group Invests in BIZense to Expand Services to Asia,False
3077,"May 13, 2015",GeoPoll Partners with TNS and Kantar Media to Widen Market Research in Africa,False
3078,"May 12, 2015","Verizon is Buying AOL, Owners of  Techcrunch and Huffington Post, for $4.4 Billion",False
3079,"May 12, 2015","South African Startup, Receiptful, Refuels with USD500,000 in Angel Round",False
3080,"May 12, 2015",Stutern is an Internship Listing Platform,False
3081,"May 12, 2015","African Folktale App, Afrotalez, Gears Up For Episode Two",False
3082,"May 12, 2015",Punch Newspapers Launches Website to Educate Nigerians on Malaria Treatment,False
3083,"May 11, 2015","Monday News roundup: Seedstars World Is Almost Here, Globalcom’s Big Bid, 3 New Startup Portfolios for CcHub",False
3084,"May 11, 2015",Sunshade Energy and W.I Qualify for Negawatts Accelerator Stage,False
3085,"May 11, 2015",CcHub Announces Three New Startups for its Incubation Program,False
3086,"May 11, 2015",12 Essential Chrome Extensions You Should Totally Know About,False
3087,"May 11, 2015",Oando Foundation Launches ICT Center in Lagos’ Primary School,False
3088,"May 11, 2015","Globacom’s CEO, Mike Adenuga Is Reportedly In a $600 Million Bid for Ivory Coast’s Comium",False
3089,"May 11, 2015","Genii Games Updates its Language Learning App, Yoruba 101",False
3090,"May 11, 2015",Seedstars’ Startup Pitch Competition will hold Across 12 African Cities,False
3091,"May 11, 2015",UNICEF Partners Philips Foundation and Four Others To Open Its Global Innovation Centre in Kenya,False
3092,"May 11, 2015",Access Bank is Gamifying its Recruitment Process with this Disappearing Application Form,False
3093,"May 11, 2015",Terragon and Lagos Business School Partner To Provide Digital Reports For Local Ecosystem,False
3094,"May 8, 2015","Friday News Roundup: iROKOtv’s Paying Big For Devs, Bob Collymore Isn’t Going Just Yet, Lagos CDG “API’s Saturday” Tomorrow",False
3095,"May 8, 2015",Startimes Launches Two iROKOtv Channels and Three Others,False
3096,"May 8, 2015",Wild Fusion Receives Award for Innovative Digital Marketing In Nigeria,False
3097,"May 8, 2015",Bandwidth Barn Partners with Telkom to Create More Accelerator Programs,False
3098,"May 8, 2015",MTN’s APPtitude Offers 30 Days of Free Downloads for Nigerian Apps,False
3099,"May 8, 2015",Jumia’s Tech Bloggers Round Table This May,False
3100,"May 8, 2015",Jason Njoku Might Have Created A New Baseline For Developer Salaries In Nigeria,False
3101,"May 8, 2015",Cruncher Helps You Analyse Your Spending. And It’s Awesome.,False
3102,"May 8, 2015",GDG Lagos Is Discussing APIs this Saturday,False
3103,"May 8, 2015","CEO of Safaricom, Bob Collymore, Gets 2-Year Contract Extension",False
3104,"May 8, 2015",eTranzact Officially Launches the New PocketMoni Mobile App,False
3105,"May 8, 2015",Savannah Fund Announces its 4th Cohort of Four Startups,False
3106,"May 7, 2015","Thursday News Roundup: Be a Millionaire Developer Courtesy of Jason Njoku, NetPlus Gets PTSP License, Angel Investor Summit this September",False
3107,"May 7, 2015",Truppr Will Take 10 Individuals to Mount Kilimanjaro from June 28 to July 7,False
3108,"May 7, 2015",NetPlus has Copped a PTSP License from Nigeria’s Central Bank,False
3109,"May 7, 2015",Magbodo Is Putting A Kinder Face on Computer Based Tests,False
3110,"May 7, 2015",The African Opportunity: ‘Angel Investing in Africa’ Investor Summit will Hold this September,False
3111,"May 7, 2015",Green Pioneer Accelerator Graduates its Inaugural Class of 21 Startups,False
3112,"May 7, 2015",Safaricom’s M-PESA Now Runs on Huawei’s Mobile Money Platform,False
3113,"May 7, 2015",iROKO’s Jason Njoku is Giving Out NGN 1 Million to the Smartest Developers in Lagos,False
3114,"May 7, 2015",Airtel Nigeria Signs Retail Partnership Deal With Oando,False
3115,"May 7, 2015",MTN’s Data Center in Johannesburg Faced A DDoS Attack on Tuesday,False
3116,"May 6, 2015","Wednesday News Round Up: The New Pocketmoni, Eaton Tower Expanding in Africa, SweepSouth Closes Funding Round",False
3117,"May 6, 2015",Why GhostMode Didn’t Work For Us And Other Questions Answered,False
3118,"May 6, 2015",5 Cool Things You Couldn’t Do With WhatsApp Pre-2015,False
3119,"May 6, 2015","West African Nonprofit, Jokkolabs, Opens Coworking Space in Gambia",False
3120,"May 6, 2015",Review: The Gionee Elife E7 is Still Going Strong,False
3121,"May 6, 2015",Oppo Plans to Invest $13 Million in Egypt’s Smartphone Market,False
3122,"May 6, 2015",PocketMoni is Taking Another Stab at Mobile Payments,False
3123,"May 6, 2015",SweepSouth has Closed a Funding Round to Scale Up its Service in South Africa,False
3124,"May 6, 2015",Eaton Tower Raises $350 million for Expansion Across Africa,False
3125,"May 5, 2015","Tuesday News Round Up: SLA’s Entrepreneur Showcase Applications, N6000 Worth of Free Rides on Uber, Why You Need To Own Your Domain Name..Now",False
3126,"May 5, 2015",Freelance Developer or Designer? Four Legal Pitfalls to Avoid,False
3127,"May 5, 2015",SAP Africa Takes Its Skills for Africa Initiative to Morocco,False
3128,"May 5, 2015",Nasper’s Kalahari Finally Integrates into Takealot,False
3129,"May 5, 2015",She Leads Africa’s Entrepreneur Showcase Opens for Application,False
3130,"May 5, 2015",Ghostmode Gets You Disposable Phone Numbers,False
3131,"May 5, 2015",The One Reason You Should Own Your Domain Name,False
3132,"May 5, 2015","Etisalat And Uber Lagos Partner Up, Offer N6000 Worth of Free Rides",False
3133,"May 4, 2015",Find Bugs on the Konga App and Get Paid NGN10K for Your Trouble,False
3134,"May 4, 2015","Monday News Roundup: Truppr’s £30,000 Interest Free Loan, Moneysmart Is Now All about Businesses, OAM in Talks to Acquire Stakes in Webdev",False
3135,"May 4, 2015",Alcatel-Lucent and Algerian Ministry Plan to Construct Orval Undersea Cable from Algeria to Spain,False
3136,"May 4, 2015",A Nigerian Will Represent Africa at the Ernst & Young Accelerator Program in Monaco,False
3137,"May 4, 2015",Orange Kenya has Commenced Migration from CDMA to GSM Network,False
3138,"May 4, 2015","Samsung Launches Digital Village In Volo, Ghana",False
3139,"May 4, 2015",Facebook Launches Internet.org Platform and it is Open to Developers,False
3140,"May 4, 2015","Airtel Ghana Completes Fibre Optic Network Expansion in Accra, Kumasi and Takoradi",False
3141,"May 4, 2015","Truppr Scores a  £30,000 Interest Free Loan From Indigo Trust Ahead Of Kenya Launch",False
3142,"May 4, 2015","One Africa Media in Talks to Acquire Zimbabwe’s Classifieds Company, Webdev",False
3143,"May 4, 2015",South Africa’s MoneySmart Pivots To Focus on B2B,False
3144,"May 4, 2015",Talking Bookz is an Audio Books Publisher and Retailer,False
3145,"May 1, 2015",Afro: The Second Impression,False
3146,"May 1, 2015",Uber Lagos is slashing Uber X Pricing by up to 25 Percent,False
3147,"April 30, 2015","Thursday News Roundup: The Jobbermen are Now Directors at OAM, Uber Nairobi and its Safer Rides, Data Rollover on Spectranet",False
3148,"April 30, 2015",Solomon Iroegbu – I Learnt to Code as a Challenge to Myself,False
3149,"April 30, 2015",Spinlet Index: Who Are The Most Popular African Musicians on Twitter?,False
3150,"April 30, 2015",The Co-Founders of Jobberman are now Directors and Shareholders in One Africa Media,False
3151,"April 30, 2015",Malawi Is Driving Digital Payments In Partnership With UN’s Capital Investment Agency,False
3152,"April 30, 2015","Lenovo Launches its P70, S90 and S60 Smartphones in Nigeria",False
3153,"April 30, 2015",Spectranet Now Allows Data Rollover on its Network,False
3154,"April 30, 2015",Malawi’s Myjobo and mHub have Launched the Jobonology Mobile App Contest,False
3155,"April 30, 2015",Uber Nairobi and Safetipin Partner Up to Provide Safer Rides for Uber Users,False
3156,"April 29, 2015","Wednesday News Round Up: Jobberman’s Acquisition, Another App to Curb Xenophobia, Nigeria Finally Parts With NITEL and MTEL",False
3157,"April 29, 2015",BitStake is a Nigerian Bitcoin Exchange Platform,False
3158,"April 29, 2015",Zimbabwe’s Telecoms Regulator Withdraws Telecel’s License,False
3159,"April 29, 2015",Rashy Hashem Resumes as Alcatel-Lucent’s Country Senior Officer in Ghana,False
3160,"April 29, 2015",One Africa Media Acquires 100% Stake in Jobberman and Kenya’s BrighterMonday,False
3161,"April 29, 2015",South Africa Releases a Webapp To Buoy Anti-Xenophobia Campaign,False
3162,"April 29, 2015",Nigeria’s Federal Government Cedes NITEL’s Control Over To NATCOM,False
3163,"April 29, 2015",Etisalat Internet Went Down In Parts of Lagos (But it’s Back Up Now),False
3164,"April 28, 2015","Tuesday News Roundup: How Nigerians Choose Their Banks, Facebook Releases Video Calling on Its Messenger",False
3165,"April 28, 2015",Unboxing: The Gionee Elife E7 Comes with a Lot of Stuff,False
3166,"April 28, 2015",StarTimes Reduces Product and Subscription Fee in Kenya,False
3167,"April 28, 2015",Ezinwanne Jitte – I Learnt to Code Because of My Love for Solving Problems,False
3168,"April 28, 2015",The New Playspread Infographic Reveals How Nigerians Choose Their Banks,False
3169,"April 28, 2015","Ongair Has Integrated with Email-Based Customer Service Software, Zendesk",False
3170,"April 28, 2015","Lnk.ng Shortens URLs Like a Pro, But Do You Need It?",False
3171,"April 28, 2015",iDea Announces Its GEM Mentoring Programme,False
3172,"April 28, 2015",iDEA Opens Applications For Its 2015 Incubation Programme,False
3173,"April 28, 2015",Facebook Unveils Video Calling in Messenger,False
3174,"April 28, 2015",MEST is hosting a meet-up with Intending Nigerian Entrepreneurs-in-Training,False
3175,"April 27, 2015","Monday News Round Up: Facebook’s Donate Feature For Nepal Earthquake, MultiChoice’s New CEO, 4G Rollout in Tanzania",False
3176,"April 27, 2015",TalkAfrica Looks Like a Nairaland Knockoff,False
3177,"April 27, 2015",Assist Relief Efforts in Nepal Via Facebook’s Donate Feature,False
3178,"April 27, 2015",The Rise of Music Monitoring Services in Africa: What is the Digital Equivalent of going Platinum?,False
3179,"April 27, 2015",Apply For Raizcorp Acumen Business Growth Programme In South Africa,False
3180,"April 27, 2015",Tim Jacobs Resumes As New CEO at MultiChoice,False
3181,"April 27, 2015",Tigo Begins 4G Rollout in Tanzania,False
3182,"April 24, 2015",5 Reasons Why We Want The Mi4i,False
3183,"April 24, 2015","Friday News Roundup: Etisalat’s 1GB Data May Cost N1,000, Suba Won the MVA 2015 Apps Developer Competition and Orange and Airtel Kenya Received Approval to Test Out 4G Network",False
3184,"April 24, 2015",Safaricom Embarks on Digital TV Services via Android-Based Set-Top Boxes,False
3185,"April 24, 2015","Kenya’s Equitel Records Over 600,000 Subscribers in 6 months",False
3186,"April 24, 2015",Microsoft and ICTA Sign MOU to Develop ICT Skills in Kenyan Teachers,False
3187,"April 24, 2015",Orange and Airtel Kenya Get Regulatory Approval for 4G Network,False
3188,"April 24, 2015","Ghana-based Photo-Stream App, Suba Won First Place at the MWA2015",False
3189,"April 24, 2015",Etisalat Has a New 1GB for NGN1000 Plan They are Not Talking About,False
3190,"April 24, 2015",Social Good For Nigeria Unveils an Incubator Project for Techies,False
3191,"April 23, 2015","Thursday News Roundup: EverJobs is Spreading Out, Internet.org for Nigeria, Samsung And MEST Partnership Teamup",False
3192,"April 23, 2015",MTN Abuja Office Reportedly Shut Down Following Protest,False
3193,"April 23, 2015","Rocket Internet’s EverJobs Will Soon Launch In Senegal, Cote D’ivoire and Uganda",False
3194,"April 23, 2015",Raspberry Pi Foundation and Oracle Open Application for the Global Weather Station Competition,False
