,date,headline,sponsored
2983,"June 2, 2015",Nowwegive.org Will Build You a Website if You Donate to Charity,False
2984,"June 1, 2015",Monday News Roundup: Angel Marek’s Big Coming Out,False
2985,"June 1, 2015",iROKOtv Announces its First Millionaire-Engineer,False
2986,"June 1, 2015",South Africa-based Ekaya Expands Service to Gauteng,False
2987,"June 1, 2015",Vodacom’s Subscriber in South Africa Protests Poor Reception with Three Giant Banners,False
2988,"June 1, 2015",Podozi is an Online Shop For Beauty Products,False
2989,"June 1, 2015","Sheriff Shittu Is Launching Yet Another Venture, An Uber For Home Services",False
2990,"June 1, 2015",Doctors Without Borders Partners Nigeria’s EbolaAlert To Test its Ebola Education Game,False
2991,"June 1, 2015",Buharimeter is an Accountability Tool  for Nigeria’s New Administration,False
2992,"June 1, 2015",Affiliate Marketer? Some Legal Issues to be Aware of,False
2993,"June 1, 2015","Marek Zmyslowski Joins Nigerian Payments Startup, SimplePay’s Board",False
2994,"May 29, 2015","Nigeria’s TalkAfrica Protests Nairaland Link Censorship, Says It’s Not A Clone",False
2995,"May 29, 2015",How to Follow the Nigerian Presidential Inauguration Online,False
2996,"May 28, 2015",Thursday News RoundUp: Stack Overflow and Andela Partner to Remotely Mentor Developers in Lagos,False
2997,"May 28, 2015",Kenya’s C4DLab Opens Registration For Its Innovation Week,False
2998,"May 28, 2015","Kenya’s M-KOPA Says It Now Connects 200,000 Homes To Low-cost Solar Power",False
2999,"May 28, 2015","Inspired By Selfies: Kandid.ly Founder, Sam Ulu On Where Ideas Come From",False
3000,"May 28, 2015",Applications Deadline For 2015 DEMO Africa Has Been Moved To June 30,False
3001,"May 28, 2015",Stack Overflow and Nigeria’s Andela Partner to Provide Remote Education for Developers in Lagos,False
3002,"May 28, 2015","Ratio, An Online Directory Of Licensed Forex Operators in Nigeria",False
3003,"May 28, 2015",World Class Nigerian Software Engineering: Are we there yet?,False
3004,"May 27, 2015",Wednesday News Roundup: Globacom’s Wi-Fi Service at Lagos MMA,False
3005,"May 27, 2015","Project Isizwe Will Extend its Free Wi-Fi to Eastern Cape, South Africa",False
3006,"May 27, 2015","Moroccan Physicians’ Search Engine, DabaDoc, Expands to Tunisia and Algeria",False
3007,"May 27, 2015",Obsession With The Customer Is The Startup’s Only Route to Success,False
3008,"May 27, 2015",Is Jekalo’s Lagos Carpooling Proposition A Response to Nigeria’s Petrocalypse?,False
3009,"May 27, 2015",These Are The Top Educational Apps In Nigeria,False
3010,"May 27, 2015",Globacom Brings Wi-fi To Nigeria’s Muritala Mohammed Airport; But It’s Not Free,False
3011,"May 27, 2015",Afritickets’ Founder Is Making Another Bet On Hyperlocal With A Fun Seeking Platform,False
3012,"May 26, 2015",Tuesday News Roundup: Nigeria’s Hotels.ng And Its Big Figures,False
3013,"May 26, 2015",Nigeria’s GTBank Partners Etisalat to Allow Users Open Bank Accounts Via USSD Codes,False
3014,"May 26, 2015","Ex-Rocket Nigeria Execs, Where Are They Now?",False
3015,"May 26, 2015","Sharing Is Caring, Except In Africa’s Startup Ecosytem?",False
3016,"May 26, 2015","Microsoft Embarks on Low-Cost Internet Connectivity in Nanyuki, Kenya",False
3017,"May 26, 2015",Johannesburg is Training Digital Interns in its COJEDI Programme,False
3018,"May 26, 2015",South African Locomute Will Start Its Engines Next Month,False
3019,"May 26, 2015",MTN South Africa Shuts Down eBilling Portal Over Security Breach,False
3020,"May 26, 2015","Mark Essien Just Raised a Million Dollars, Ask Him Anything",False
3021,"May 26, 2015","After New Funding, Hotels.ng Could Be Worth Up To $4 million",False
3022,"May 25, 2015","Exclusive: Hotels.ng Raises $1.2 Million Series A From Omidyar, EchoVC",False
3023,"May 25, 2015",Monday News Roundup: #PetroCalypse Gets Real,False
3024,"May 25, 2015",FCMB Integrates NetplusPay Into Its Payment Options,False
3025,"May 25, 2015",INITS Is Offering One-Year Premium Service For Testing its BambooSMS+ App,False
3026,"May 25, 2015","Wanos Networks is Raising USD 50,000 in Investment for 5% Equity",False
3027,"May 25, 2015","With Some More Work, Uregista Could Be Like Typeform",False
3028,"May 25, 2015","If You’ve Got These Eight Tools, You’ll Never Need Photoshop Again",False
3029,"May 25, 2015",This South African Accelerator Doesn’t Care for Equity,False
3030,"May 25, 2015",Nissan and BMW Partner to Roll-out Electric Vehicle Stations Across South  Africa,False
3031,"May 25, 2015",The Mystery of the Power Bank Phone Taking Over Accra,False
3032,"May 25, 2015","Bozza is Crowdfunding $800,000 on Emerging Crowd",False
3033,"May 25, 2015","Music Streaming Service, MyMusic, Will Officially Launch in June",False
3034,"May 25, 2015",Gearbox Will Begin Hardware Incubation Programme in Kenya Next Month,False
3035,"May 25, 2015",Then There Was One: Etisalat Announces Possible Network Outages,False
3036,"May 24, 2015",Airtel Is The Second Telco To Tap Out In Nigeria’s Fuel Scarcity Crisis,False
3037,"May 23, 2015",MTN Nigeria Warns That Diesel Shortage Could Soon Jeopardise Network Services,False
3038,"May 22, 2015",The  MallforAfrica App; Your Direct Access to US and UK Stores Spear Heads the Summer Shopping Season With 50% Off Shipping,True
3039,"May 22, 2015",Looking For Fuel In Nigeria? Fuel Dey!,False
3040,"May 22, 2015",SimbaPay Allows You Transfer Money from the UK to Nigeria at Zero Charge,False
3041,"May 22, 2015",Orange Opens Applications for the 2015 African Social Venture Prize,False
3042,"May 21, 2015",Thursday News RoundUp: Konga Is Going Mobile-Only,False
3043,"May 21, 2015",MTN and Ericsson Wrap up E-waste Project in Benin,False
3044,"May 21, 2015",Start Tel Aviv Technology Startup Competition Opens For Application,False
3045,"May 21, 2015",Etisalat Nigeria now has a Data Centre in Abuja,False
3046,"May 21, 2015",Konga.com will shut down its desktop site for five days to test mobile-only focus,False
3047,"May 20, 2015",African Teachers Are  Reluctant to Use ICT in Education – eLearning Africa Report,False
3048,"May 20, 2015","Wednesday News Roundup: MEST is Going Pan-African, WordPress.com buys Woo Themes",False
3049,"May 20, 2015",Seven Mobile Games Built for Nigerians,False
3050,"May 20, 2015",Alcatel-Lucent and NITA Complete Eastern Corridor Rural Fibre-optic Backbone Project in Ghana,False
3051,"May 20, 2015","WordPress.com Owner, Automattic Acquires WooCommerce",False
3052,"May 20, 2015","Jumia, Worldreader And Samsung Partner to Give 15,000 Free e-books on Samsung Smartphones",False
3053,"May 20, 2015","MEST Announces Kenya Recruitments, Goes Pan-African",False
3054,"May 20, 2015","SMEs are key drivers of Nigerian Economic Growth – Deepankar Rustagi, VConnect CEO",False
3055,"May 19, 2015","Tuesday Roundup: BitPesa Expands to Tanzania, The President’s Twitter",False
3056,"May 19, 2015",Entrepreneurs can cop up to $500K in Funding at the African Entrepreneurship Award. Apply,False
3057,"May 19, 2015",LeadPath is Accepting Applications for its Second Cohort,False
3058,"May 19, 2015",This $100 dumbphone’s battery lasts forever,False
3059,"May 19, 2015",Innjoo will launch another budget flagship phone in Nigeria this week,False
3060,"May 19, 2015",Telkom Extends LTE-Advanced Coverage to 22 Suburbs in South Africa,False
3061,"May 19, 2015",BitPesa Extends its Bitcoin Remittance Services To Tanzania,False
3062,"May 18, 2015",Monday News Roundup: GTBank USSD Transfer Is a Great Idea,False
3063,"May 18, 2015",Kaymu and Jumia Launch AIG-Express Across Africa,False
3064,"May 18, 2015",Lagos Blogger creates Interactive Google Map of 101 Things to do in Lekki,False
3065,"May 18, 2015","Zimbabwe Based Telco, Africom is Offering Subscribers 6GB of Data for $6 on its Wifi-network",False
3066,"May 18, 2015",2015 Lagos StartupWeek is 69 Days Away,False
3067,"May 18, 2015","Orbi is like Twitter, but for Voicenotes",False
3068,"May 18, 2015","Swiss Accelerator Programme, FinTech Fusion Is Accepting Entries From Everywhere in the World",False
3069,"May 18, 2015","The Innovation Hub Will Offer Funds, Incubation Services at the Gauteng Accelerator Programme",False
3070,"May 18, 2015",SAP Africa Announces its Plans to Launch SAP Smart Academy in Nigeria,False
3071,"May 18, 2015","Online Business Management Platform, Magnetic has Partnered with Titan Digital for Global Distribution",False
3072,"May 18, 2015",GTBank Introduces USSD Funds Transfer in Nigeria,False
3073,"May 18, 2015",The South African Civil Aviation Authority Issues New Regulations For Use of Drones,False
3074,"May 15, 2015","Facebook’s Startups’ Mentorship Program, FbStart, Begins its 2015 World Tour",False
3075,"May 15, 2015",Unified payments launches NFC payments in concert with five Nigerian Banks,False
3076,"May 15, 2015","Kenya-based FinTech Startup, Weza Tele Joins AFB",False
3077,"May 15, 2015","Mobile 3D Printer, TeeBot, Hits Kickstarter Funding Target In 3 Days",False
3078,"May 14, 2015",MultiChoice Kenya Reduces DStv HD Decoder Rate by 48%,False
3079,"May 14, 2015","Covenant University Launches New Mobile Learning Platform, Edusocial.",False
3080,"May 14, 2015","Rocket Internet’s Online Classifieds Site, Vendito Opens in Senegal, Uganda and Tanzania",False
3081,"May 14, 2015",PriceCrunch Lets You Track Price Changes on Your Favourite Online Stores,False
3082,"May 14, 2015",Ask Adii Pienaar Anything: An Interactive Chat On Radar,False
3083,"May 14, 2015",eLearning Africa Organises Hackathon for EdTech Entrepreneurs,False
3084,"May 13, 2015","Saas Company, EMC Partners with Technology Distributions (TD)",False
3085,"May 13, 2015",VMK Plans to Establish a New Phone Factory in the Democratic Republic of Congo,False
3086,"May 13, 2015",Facebook Introduces Instant Articles,False
3087,"May 13, 2015",Terragon Group Invests in BIZense to Expand Services to Asia,False
3088,"May 13, 2015",GeoPoll Partners with TNS and Kantar Media to Widen Market Research in Africa,False
3089,"May 12, 2015","Verizon is Buying AOL, Owners of  Techcrunch and Huffington Post, for $4.4 Billion",False
3090,"May 12, 2015","South African Startup, Receiptful, Refuels with USD500,000 in Angel Round",False
3091,"May 12, 2015",Stutern is an Internship Listing Platform,False
3092,"May 12, 2015","African Folktale App, Afrotalez, Gears Up For Episode Two",False
3093,"May 12, 2015",Punch Newspapers Launches Website to Educate Nigerians on Malaria Treatment,False
3094,"May 11, 2015","Monday News roundup: Seedstars World Is Almost Here, Globalcom’s Big Bid, 3 New Startup Portfolios for CcHub",False
3095,"May 11, 2015",Sunshade Energy and W.I Qualify for Negawatts Accelerator Stage,False
3096,"May 11, 2015",CcHub Announces Three New Startups for its Incubation Program,False
3097,"May 11, 2015",12 Essential Chrome Extensions You Should Totally Know About,False
3098,"May 11, 2015",Oando Foundation Launches ICT Center in Lagos’ Primary School,False
3099,"May 11, 2015","Globacom’s CEO, Mike Adenuga Is Reportedly In a $600 Million Bid for Ivory Coast’s Comium",False
3100,"May 11, 2015","Genii Games Updates its Language Learning App, Yoruba 101",False
3101,"May 11, 2015",Seedstars’ Startup Pitch Competition will hold Across 12 African Cities,False
3102,"May 11, 2015",UNICEF Partners Philips Foundation and Four Others To Open Its Global Innovation Centre in Kenya,False
3103,"May 11, 2015",Access Bank is Gamifying its Recruitment Process with this Disappearing Application Form,False
3104,"May 11, 2015",Terragon and Lagos Business School Partner To Provide Digital Reports For Local Ecosystem,False
3105,"May 8, 2015","Friday News Roundup: iROKOtv’s Paying Big For Devs, Bob Collymore Isn’t Going Just Yet, Lagos CDG “API’s Saturday” Tomorrow",False
3106,"May 8, 2015",Startimes Launches Two iROKOtv Channels and Three Others,False
3107,"May 8, 2015",Wild Fusion Receives Award for Innovative Digital Marketing In Nigeria,False
3108,"May 8, 2015",Bandwidth Barn Partners with Telkom to Create More Accelerator Programs,False
3109,"May 8, 2015",MTN’s APPtitude Offers 30 Days of Free Downloads for Nigerian Apps,False
3110,"May 8, 2015",Jumia’s Tech Bloggers Round Table This May,False
3111,"May 8, 2015",Jason Njoku Might Have Created A New Baseline For Developer Salaries In Nigeria,False
3112,"May 8, 2015",Cruncher Helps You Analyse Your Spending. And It’s Awesome.,False
3113,"May 8, 2015",GDG Lagos Is Discussing APIs this Saturday,False
3114,"May 8, 2015","CEO of Safaricom, Bob Collymore, Gets 2-Year Contract Extension",False
3115,"May 8, 2015",eTranzact Officially Launches the New PocketMoni Mobile App,False
3116,"May 8, 2015",Savannah Fund Announces its 4th Cohort of Four Startups,False
3117,"May 7, 2015","Thursday News Roundup: Be a Millionaire Developer Courtesy of Jason Njoku, NetPlus Gets PTSP License, Angel Investor Summit this September",False
3118,"May 7, 2015",Truppr Will Take 10 Individuals to Mount Kilimanjaro from June 28 to July 7,False
3119,"May 7, 2015",NetPlus has Copped a PTSP License from Nigeria’s Central Bank,False
3120,"May 7, 2015",Magbodo Is Putting A Kinder Face on Computer Based Tests,False
3121,"May 7, 2015",The African Opportunity: ‘Angel Investing in Africa’ Investor Summit will Hold this September,False
3122,"May 7, 2015",Green Pioneer Accelerator Graduates its Inaugural Class of 21 Startups,False
3123,"May 7, 2015",Safaricom’s M-PESA Now Runs on Huawei’s Mobile Money Platform,False
3124,"May 7, 2015",iROKO’s Jason Njoku is Giving Out NGN 1 Million to the Smartest Developers in Lagos,False
3125,"May 7, 2015",Airtel Nigeria Signs Retail Partnership Deal With Oando,False
3126,"May 7, 2015",MTN’s Data Center in Johannesburg Faced A DDoS Attack on Tuesday,False
3127,"May 6, 2015","Wednesday News Round Up: The New Pocketmoni, Eaton Tower Expanding in Africa, SweepSouth Closes Funding Round",False
3128,"May 6, 2015",Why GhostMode Didn’t Work For Us And Other Questions Answered,False
3129,"May 6, 2015",5 Cool Things You Couldn’t Do With WhatsApp Pre-2015,False
3130,"May 6, 2015","West African Nonprofit, Jokkolabs, Opens Coworking Space in Gambia",False
3131,"May 6, 2015",Review: The Gionee Elife E7 is Still Going Strong,False
3132,"May 6, 2015",Oppo Plans to Invest $13 Million in Egypt’s Smartphone Market,False
3133,"May 6, 2015",PocketMoni is Taking Another Stab at Mobile Payments,False
3134,"May 6, 2015",SweepSouth has Closed a Funding Round to Scale Up its Service in South Africa,False
